sales_volume_location,sales_volume_location_2016,sales_volume_location_2015,latitude,longitude,zestimate,primary_type,zestimate_NEXT_TO,primary_type_NEXT_TO
1023.0,1062.0,1062.0,41.75877,-87.56296999999998,144173.1340388007,8323.0,121089.08159909117,2995.8
1534.0,1593.0,1593.0,41.799,-87.69429000000002,150317.5129434324,1964.0,155907.55291200802,4512.666666666667
5111.0,5310.0,5310.0,41.84152,-87.63205,374847.4761904762,543.0,335486.45409912354,1656.1666666666667
512.0,531.0,531.0,41.91067,-87.74606,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
512.0,531.0,531.0,41.84625,-87.72251,161538.79056709714,4524.0,228346.3992391644,2853.6666666666665
1534.0,1593.0,1062.0,41.8782,-87.65309,508539.77559607296,4121.0,495191.6504191511,2947.4444444444443
767.0,796.0,1327.0,41.87772,-87.64704,395731.6,280.0,487439.89565517934,3337.0
1789.0,1858.0,1858.0,41.97667,-87.66877,797214.9585253457,380.0,534071.5023518204,2559.3333333333335
767.0,796.0,796.0,41.8767,-87.63421,802738.0172786177,9284.0,529645.3188537043,1800.6666666666667
767.0,796.0,796.0,41.84653,-87.70421999999998,161538.79056709714,4524.0,228346.3992391644,2853.6666666666665
767.0,796.0,796.0,41.90244000000001,-87.66785,558143.5544554455,392.0,642716.7425178615,1829.6666666666667
512.0,531.0,531.0,41.88062,-87.72604,194151.69814366425,10237.0,346094.5277481123,6511.166666666667
767.0,796.0,796.0,41.88021,-87.76214,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
767.0,796.0,1327.0,41.80879,-87.67126,147270.02348993288,3986.0,190896.82900681198,3376.1666666666665
767.0,796.0,796.0,41.75401,-87.65348,105200.6774049217,7153.0,137678.8604796477,5471.375
767.0,796.0,796.0,42.00734,-87.67402,310540.02964118565,3654.0,409252.03267015086,2810.5
256.0,265.0,265.0,41.97806,-87.65805999999998,474507.2143826323,2293.0,515891.8263594058,2549.4
512.0,531.0,531.0,41.79348,-87.67344,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
767.0,796.0,796.0,41.77958,-87.66363,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
767.0,796.0,796.0,41.76474,-87.6287,94804.87866772403,6091.0,120121.9931602209,5965.428571428572
767.0,796.0,796.0,41.96704,-87.70858,369466.92852741835,2309.0,501768.96697892627,1732.8333333333333
5111.0,5310.0,5310.0,41.88298,-87.63566999999998,802738.0172786177,9284.0,529645.3188537043,1800.6666666666667
3067.0,3186.0,3186.0,41.98111,-87.66041,474507.2143826323,2293.0,515891.8263594058,2549.4
1534.0,1593.0,1062.0,41.8919,-87.73431,255649.45671641792,9022.0,411416.4491430084,4833.0
3067.0,3186.0,3186.0,41.85434,-87.63271,340545.66071428574,425.0,419959.71640089375,1987.4
45999.0,1593.0,1327.0,41.90062,-87.62437,309829.25,1625.0,1071483.274668863,3943.0
1789.0,1858.0,1858.0,41.96491,-87.6614,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
256.0,265.0,265.0,41.97582,-87.67926,639062.7041644132,1892.0,545249.6846952764,2373.4444444444443
10222.0,10620.0,10620.0,41.90984,-87.69489,255649.45671641792,9022.0,411416.4491430084,4833.0
256.0,265.0,265.0,41.93684,-87.6981,427028.6540084388,2217.0,565756.3926086486,1974.2
512.0,531.0,531.0,41.99751,-87.6872,343996.8509576694,3328.0,446434.4284936709,2195.25
512.0,531.0,531.0,41.85046,-87.63162,340545.66071428574,425.0,419959.71640089375,1987.4
1023.0,1062.0,1062.0,41.74039000000001,-87.65709,105200.6774049217,7153.0,137678.8604796477,5471.375
14056.0,14603.0,14603.0,41.87992,-87.76389,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
256.0,265.0,265.0,41.89269,-87.66214000000002,657765.9010238908,2472.0,577048.8615566454,3892.1
512.0,531.0,531.0,41.91537,-87.71148000000002,469298.8703597944,3610.0,511525.4156738535,3167.8
512.0,531.0,531.0,41.88577,-87.70640999999998,194151.69814366425,10237.0,346094.5277481123,6511.166666666667
1023.0,1062.0,1062.0,41.89168,-87.63462,604957.6953642385,5595.0,958291.0682707691,3165.375
767.0,796.0,796.0,41.70264,-87.53469,202384.0,1062.0,90438.2966522742,2185.0
767.0,796.0,1327.0,41.88667,-87.67752,345766.0279329609,2089.0,456699.3476194784,4845.75
593.0,1074.0,1074.0,41.87624,-87.62484,802738.0172786177,9284.0,529645.3188537043,1800.6666666666667
1023.0,1062.0,1062.0,41.71605,-87.53498,202384.0,1062.0,90438.2966522742,2185.0
1023.0,1062.0,1062.0,41.9729,-87.66842,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
767.0,796.0,796.0,41.77398,-87.68389,147830.85739750444,5481.0,138275.90027954598,5183.2
3834.0,3982.0,3982.0,41.91812,-87.70563,469298.8703597944,3610.0,511525.4156738535,3167.8
3578.0,3717.0,3717.0,41.79646,-87.68451999999998,150317.5129434324,1964.0,155907.55291200802,4512.666666666667
25555.0,26552.0,26552.0,41.78886,-87.70376999999998,150317.5129434324,1964.0,155907.55291200802,4512.666666666667
6389.0,6638.0,6638.0,41.69373,-87.67166999999998,227228.10582010582,1998.0,165512.79413178487,3018.2
23652.0,89503.0,89503.0,41.89696,-87.64517,657765.9010238908,2472.0,577048.8615566454,3892.1
767.0,796.0,796.0,41.99721,-87.70425,343996.8509576694,3328.0,446434.4284936709,2195.25
1534.0,1593.0,1327.0,41.85429,-87.67508000000002,323440.661268556,2160.0,332105.5853244769,2985.222222222222
767.0,796.0,796.0,41.69995,-87.62774,102711.14822006473,6788.0,110671.77307300281,3135.625
1534.0,1593.0,1062.0,41.9732,-87.66025,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
767.0,796.0,796.0,41.84929,-87.63229,340545.66071428574,425.0,419959.71640089375,1987.4
256.0,265.0,531.0,41.98326,-87.68978,343996.8509576694,3328.0,446434.4284936709,2195.25
767.0,796.0,796.0,41.76941,-87.72214,196968.47516679022,1483.0,185528.9328636008,2256.3333333333335
767.0,796.0,1327.0,41.79804,-87.66431,147270.02348993288,3986.0,190896.82900681198,3376.1666666666665
1534.0,1593.0,796.0,41.94181,-87.71197,427028.6540084388,2217.0,565756.3926086486,1974.2
767.0,796.0,796.0,41.87812,-87.76153000000002,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
767.0,796.0,796.0,41.93798,-87.6809,846027.8678540649,1277.0,647857.492969017,2712.25
512.0,531.0,531.0,41.90936,-87.75876,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
767.0,796.0,796.0,41.7935,-87.6551,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
512.0,531.0,531.0,42.0092,-87.67387,310540.02964118565,3654.0,409252.03267015086,2810.5
767.0,796.0,1327.0,41.8737,-87.68854,466340.0157142857,2553.0,323637.5129470483,4652.666666666667
1534.0,1593.0,1327.0,41.69967000000001,-87.62773,102711.14822006473,6788.0,110671.77307300281,3135.625
1023.0,1062.0,1062.0,41.90734000000001,-87.62638000000003,1676838.826446281,560.0,822538.8285309215,2684.3333333333335
767.0,796.0,796.0,41.81854000000001,-87.70402,196361.78038815118,2217.0,202501.09040272055,2175.714285714286
1534.0,1593.0,1062.0,41.92239,-87.73195,268652.4436781609,1172.0,327755.36401724356,5547.142857142857
767.0,796.0,796.0,41.84988,-87.70064,161538.79056709714,4524.0,228346.3992391644,2853.6666666666665
767.0,796.0,796.0,41.74697000000001,-87.60386,115195.91774891775,6198.0,108006.29736619293,3818.0
767.0,796.0,796.0,41.9696,-87.70837,369466.92852741835,2309.0,501768.96697892627,1732.8333333333333
767.0,796.0,796.0,41.88,-87.75735999999998,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
512.0,531.0,531.0,41.81206,-87.67026,147270.02348993288,3986.0,190896.82900681198,3376.1666666666665
767.0,796.0,796.0,41.90528,-87.70948,255649.45671641792,9022.0,411416.4491430084,4833.0
767.0,796.0,796.0,41.88837,-87.63535999999998,604957.6953642385,5595.0,958291.0682707691,3165.375
767.0,796.0,796.0,41.88469,-87.63735,802738.0172786177,9284.0,529645.3188537043,1800.6666666666667
767.0,796.0,796.0,41.82751,-87.64976,373531.3944738389,1444.0,258772.8837019161,1451.5
767.0,796.0,796.0,41.7442,-87.56836,110830.66248693835,4232.0,132266.96834611098,2712.8
767.0,796.0,796.0,41.85864,-87.62443,519439.2744755245,1669.0,441538.2737604452,2218.8888888888887
767.0,796.0,796.0,41.87251,-87.63095,802738.0172786177,9284.0,529645.3188537043,1800.6666666666667
767.0,796.0,796.0,41.69221,-87.70049,239861.75602667124,496.0,256433.72836594252,1435.5
767.0,796.0,796.0,41.96373,-87.67359,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
5485.0,7649.0,2328.0,41.88148,-87.64034000000002,508539.77559607296,4121.0,495191.6504191511,2947.4444444444443
6311.0,11972.0,8979.0,41.94,-87.6526,817196.5921541319,4615.0,807652.5920309358,1677.142857142857
1534.0,1593.0,1062.0,41.96832,-87.6917,639062.7041644132,1892.0,545249.6846952764,2373.4444444444443
767.0,796.0,796.0,41.79014,-87.67453,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
767.0,796.0,796.0,41.89494000000001,-87.76566,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
256.0,265.0,265.0,41.90955,-87.77606,269140.65401785716,457.0,231556.32079920894,6247.666666666667
767.0,796.0,796.0,41.82842,-87.69449,196361.78038815118,2217.0,202501.09040272055,2175.714285714286
767.0,796.0,796.0,41.86588,-87.72496,174195.31474103587,9029.0,264464.3232107371,6675.2
512.0,531.0,531.0,41.74754,-87.58626,117870.53324808185,1021.0,115409.18993312436,4449.833333333333
3578.0,3717.0,796.0,41.88044,-87.63206,802738.0172786177,9284.0,529645.3188537043,1800.6666666666667
767.0,796.0,796.0,42.00891,-87.66634,310540.02964118565,3654.0,409252.03267015086,2810.5
9967.0,10355.0,10355.0,41.91709,-87.70756,469298.8703597944,3610.0,511525.4156738535,3167.8
1534.0,1593.0,1327.0,41.84882,-87.73198000000002,174195.31474103587,9029.0,264464.3232107371,6675.2
767.0,796.0,796.0,41.86555,-87.62564,519439.2744755245,1669.0,441538.2737604452,2218.8888888888887
1534.0,1593.0,3982.0,41.81239,-87.66906,147270.02348993288,3986.0,190896.82900681198,3376.1666666666665
767.0,796.0,796.0,41.87229,-87.6271,802738.0172786177,9284.0,529645.3188537043,1800.6666666666667
767.0,796.0,796.0,41.80883,-87.6681,147270.02348993288,3986.0,190896.82900681198,3376.1666666666665
5111.0,5310.0,5310.0,41.94492,-87.64591,550774.8439306358,519.0,817196.5921541319,4615.0
767.0,796.0,796.0,41.77872,-87.70089,147830.85739750444,5481.0,138275.90027954598,5183.2
767.0,796.0,796.0,41.87997,-87.77398000000002,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
767.0,796.0,796.0,41.91694,-87.73535,268652.4436781609,1172.0,327755.36401724356,5547.142857142857
767.0,796.0,796.0,41.8208,-87.6145,308244.1517094017,3061.0,369207.20566497307,1490.2857142857142
512.0,531.0,531.0,41.95181,-87.80735,273667.0926941447,1426.0,270509.91384823824,2332.25
767.0,796.0,796.0,41.77986,-87.65469,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
512.0,531.0,531.0,41.76431,-87.6244,94804.87866772403,6091.0,120121.9931602209,5965.428571428572
767.0,796.0,796.0,41.81203,-87.69466,196361.78038815118,2217.0,202501.09040272055,2175.714285714286
767.0,796.0,796.0,41.73286,-87.60514,115195.91774891775,6198.0,108006.29736619293,3818.0
767.0,796.0,796.0,41.76592,-87.57844,144173.1340388007,8323.0,121089.08159909117,2995.8
767.0,796.0,796.0,41.99778,-87.70149,343996.8509576694,3328.0,446434.4284936709,2195.25
767.0,796.0,796.0,41.87144,-87.70546,194151.69814366425,10237.0,346094.5277481123,6511.166666666667
767.0,796.0,796.0,41.69626,-87.64211999999998,102711.14822006473,6788.0,110671.77307300281,3135.625
767.0,796.0,1327.0,41.8793,-87.68621,345766.0279329609,2089.0,456699.3476194784,4845.75
767.0,796.0,796.0,41.95959000000001,-87.72793,408564.3955613577,2724.0,472224.2381056808,1775.5714285714287
767.0,796.0,796.0,41.92389,-87.79629,263590.60898876406,587.0,265678.5499202608,2045.6666666666667
767.0,796.0,796.0,41.76956,-87.64465,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
767.0,796.0,1327.0,41.75776,-87.75468000000002,196968.47516679022,1483.0,185528.9328636008,2256.3333333333335
767.0,796.0,796.0,41.94591,-87.75653,302667.8180658331,3101.0,334010.30299038783,1915.857142857143
767.0,796.0,796.0,41.76592,-87.57844,144173.1340388007,8323.0,121089.08159909117,2995.8
512.0,531.0,531.0,41.88109,-87.68476,345766.0279329609,2089.0,456699.3476194784,4845.75
767.0,796.0,796.0,41.89218,-87.62857,604957.6953642385,5595.0,958291.0682707691,3165.375
1278.0,1327.0,1327.0,41.77872,-87.72685,196968.47516679022,1483.0,185528.9328636008,2256.3333333333335
767.0,796.0,796.0,42.00255,-87.67966,343996.8509576694,3328.0,446434.4284936709,2195.25
767.0,796.0,796.0,41.88077,-87.72335,194151.69814366425,10237.0,346094.5277481123,6511.166666666667
767.0,796.0,796.0,41.89461,-87.7618,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
767.0,796.0,796.0,41.91667,-87.72667,268652.4436781609,1172.0,327755.36401724356,5547.142857142857
767.0,796.0,796.0,41.96827,-87.7088,369466.92852741835,2309.0,501768.96697892627,1732.8333333333333
767.0,796.0,796.0,41.88,-87.77306999999998,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
512.0,531.0,531.0,41.8519,-87.67674,323440.661268556,2160.0,332105.5853244769,2985.222222222222
512.0,531.0,531.0,41.73011,-87.66248,116355.89500860585,3024.0,180194.82058921788,4203.0
512.0,531.0,531.0,41.85155,-87.71499,161538.79056709714,4524.0,228346.3992391644,2853.6666666666665
512.0,531.0,531.0,41.84243,-87.73266,161538.79056709714,4524.0,228346.3992391644,2853.6666666666665
3578.0,3717.0,3717.0,42.01201,-87.67409,310540.02964118565,3654.0,409252.03267015086,2810.5
512.0,531.0,531.0,41.77877,-87.69742,147830.85739750444,5481.0,138275.90027954598,5183.2
512.0,531.0,531.0,41.76851,-87.68845999999998,147830.85739750444,5481.0,138275.90027954598,5183.2
512.0,531.0,531.0,41.81827,-87.69681,196361.78038815118,2217.0,202501.09040272055,2175.714285714286
5930.0,10740.0,10740.0,41.7151,-87.5593,70045.93081761006,1718.0,113078.94570377811,1448.7142857142858
512.0,531.0,531.0,41.91579,-87.69745,469298.8703597944,3610.0,511525.4156738535,3167.8
596.0,944.0,944.0,41.80161,-87.58527,643831.639821029,1863.0,301787.799401946,2149.6
256.0,265.0,265.0,41.97595,-87.67766999999998,639062.7041644132,1892.0,545249.6846952764,2373.4444444444443
767.0,796.0,796.0,41.88499,-87.71341,194151.69814366425,10237.0,346094.5277481123,6511.166666666667
1023.0,1062.0,1062.0,41.80099000000001,-87.58171,643831.639821029,1863.0,301787.799401946,2149.6
1278.0,1327.0,1327.0,41.87605,-87.74549,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
2787.0,3929.0,3929.0,41.91141,-87.66399,657765.9010238908,2472.0,577048.8615566454,3892.1
4993.0,6335.0,16000.0,41.95551,-87.69373,846027.8678540649,1277.0,647857.492969017,2712.25
767.0,796.0,796.0,41.83506,-87.65629,373531.3944738389,1444.0,258772.8837019161,1451.5
512.0,531.0,531.0,41.77894000000001,-87.71124,147830.85739750444,5481.0,138275.90027954598,5183.2
12778.0,13276.0,13276.0,41.7779,-87.78309,216874.45147313693,950.0,204954.40677964655,1449.0
256.0,265.0,265.0,41.76474,-87.65717,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
1789.0,1858.0,1858.0,41.75122,-87.60117,115195.91774891775,6198.0,108006.29736619293,3818.0
1278.0,1327.0,1327.0,42.00879000000001,-87.67423000000002,310540.02964118565,3654.0,409252.03267015086,2810.5
1789.0,1858.0,1858.0,41.81676,-87.61653000000003,308244.1517094017,3061.0,369207.20566497307,1490.2857142857142
256.0,265.0,265.0,41.94904,-87.64428000000002,817196.5921541319,4615.0,807652.5920309358,1677.142857142857
1390.0,2204.0,2204.0,41.84165,-87.62484,353083.02392344497,2628.0,389771.79722306406,1200.2
512.0,531.0,531.0,41.93584,-87.70718000000002,427028.6540084388,2217.0,565756.3926086486,1974.2
15333.0,15931.0,15931.0,41.82032,-87.69346999999998,196361.78038815118,2217.0,202501.09040272055,2175.714285714286
10888.0,15357.0,16104.0,41.75686,-87.77965999999998,216874.45147313693,950.0,204954.40677964655,1449.0
767.0,796.0,796.0,41.9731,-87.65671999999998,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
767.0,796.0,796.0,41.97273,-87.65956,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
512.0,531.0,531.0,41.91509,-87.68961999999998,469298.8703597944,3610.0,511525.4156738535,3167.8
767.0,796.0,796.0,41.90249,-87.72664,255649.45671641792,9022.0,411416.4491430084,4833.0
256.0,265.0,265.0,41.74114,-87.71379,180256.03019538187,2279.0,183909.8402202489,3747.5
256.0,265.0,265.0,41.99715,-87.72792,452663.25044143613,461.0,346851.7844634808,1879.8333333333333
512.0,531.0,531.0,41.89834000000001,-87.76983,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
1023.0,1062.0,1062.0,41.85362,-87.63412,340545.66071428574,425.0,419959.71640089375,1987.4
256.0,265.0,265.0,41.84938,-87.63458,340545.66071428574,425.0,419959.71640089375,1987.4
1534.0,1593.0,1593.0,41.73468,-87.55373,110830.66248693835,4232.0,132266.96834611098,2712.8
5367.0,5575.0,5575.0,41.69968,-87.53565,202384.0,1062.0,90438.2966522742,2185.0
512.0,531.0,531.0,41.91684,-87.73095,268652.4436781609,1172.0,327755.36401724356,5547.142857142857
1023.0,1062.0,1062.0,41.88691,-87.75551999999998,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
1023.0,1062.0,1062.0,41.91699000000001,-87.71819,469298.8703597944,3610.0,511525.4156738535,3167.8
767.0,796.0,796.0,41.76604,-87.56933000000002,144173.1340388007,8323.0,121089.08159909117,2995.8
1023.0,1062.0,1062.0,41.91704,-87.75599,254227.90304878048,4254.0,258602.64636018002,4238.142857142857
512.0,531.0,531.0,41.95415,-87.71319,408564.3955613577,2724.0,472224.2381056808,1775.5714285714287
767.0,796.0,796.0,41.90381,-87.63167,604957.6953642385,5595.0,958291.0682707691,3165.375
2385.0,3325.0,3325.0,41.88651,-87.62749000000002,802738.0172786177,9284.0,529645.3188537043,1800.6666666666667
1592.0,2429.0,2429.0,41.8596,-87.68760999999998,466340.0157142857,2553.0,323637.5129470483,4652.666666666667
2653.0,4049.0,4049.0,41.94056,-87.74008,408564.3955613577,2724.0,472224.2381056808,1775.5714285714287
20444.0,21241.0,21241.0,41.9523,-87.79166,273667.0926941447,1426.0,270509.91384823824,2332.25
228.0,300.0,300.0,41.82327,-87.68911999999997,196361.78038815118,2217.0,202501.09040272055,2175.714285714286
199.0,314.0,314.0,41.9281,-87.64211999999998,1196657.6952380952,3360.0,980144.7036494268,2320.125
512.0,531.0,531.0,41.68876,-87.62814,102711.14822006473,6788.0,110671.77307300281,3135.625
767.0,796.0,796.0,42.00866,-87.67291,310540.02964118565,3654.0,409252.03267015086,2810.5
1023.0,1062.0,1062.0,41.7784,-87.72139,196968.47516679022,1483.0,185528.9328636008,2256.3333333333335
256.0,265.0,265.0,41.83144,-87.6757,248458.26125,885.0,240428.53003751524,2866.2
1023.0,1062.0,1062.0,41.78664000000001,-87.69459,150317.5129434324,1964.0,155907.55291200802,4512.666666666667
7667.0,7965.0,7965.0,41.85639000000001,-87.63845,323440.661268556,2160.0,332105.5853244769,2985.222222222222
1534.0,1593.0,1593.0,41.89967,-87.61962,734872.9802816901,1985.0,844948.9287855693,3670.0
767.0,796.0,796.0,41.90972,-87.71455,255649.45671641792,9022.0,411416.4491430084,4833.0
1023.0,1062.0,1062.0,41.79752,-87.66989000000002,147270.02348993288,3986.0,190896.82900681198,3376.1666666666665
1278.0,1327.0,1327.0,41.70333,-87.62099,102711.14822006473,6788.0,110671.77307300281,3135.625
14056.0,14603.0,14603.0,41.77883,-87.7058,147830.85739750444,5481.0,138275.90027954598,5183.2
3578.0,4988.0,4988.0,41.89027,-87.63013000000002,604957.6953642385,5595.0,958291.0682707691,3165.375
3834.0,3982.0,3982.0,41.9102,-87.72328,255649.45671641792,9022.0,411416.4491430084,4833.0
767.0,796.0,796.0,41.92429,-87.71664,469298.8703597944,3610.0,511525.4156738535,3167.8
1023.0,1062.0,1062.0,41.87319,-87.75759000000002,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
2045.0,2124.0,2124.0,41.9803,-87.65445,474507.2143826323,2293.0,515891.8263594058,2549.4
256.0,265.0,265.0,41.96243,-87.65460999999998,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
512.0,531.0,531.0,41.91258,-87.67246,770058.1383763838,2340.0,546237.0593831207,2876.8333333333335
1278.0,1327.0,1327.0,41.77873,-87.66461,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
512.0,531.0,531.0,41.77941,-87.65001,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
512.0,531.0,531.0,41.83896,-87.71743000000002,161538.79056709714,4524.0,228346.3992391644,2853.6666666666665
767.0,796.0,796.0,41.95365,-87.69994,408564.3955613577,2724.0,472224.2381056808,1775.5714285714287
767.0,796.0,1327.0,41.87417,-87.63288,802738.0172786177,9284.0,529645.3188537043,1800.6666666666667
256.0,265.0,265.0,41.88945,-87.62647,604957.6953642385,5595.0,958291.0682707691,3165.375
767.0,796.0,796.0,41.852,-87.6668,323440.661268556,2160.0,332105.5853244769,2985.222222222222
767.0,796.0,796.0,41.95593,-87.72189,408564.3955613577,2724.0,472224.2381056808,1775.5714285714287
21722.0,22569.0,22569.0,41.79743,-87.71410999999998,188377.37534246576,872.0,198024.09962645904,1574.1666666666667
1023.0,1062.0,1062.0,41.90224,-87.76606,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
767.0,796.0,796.0,41.70809000000001,-87.53565,202384.0,1062.0,90438.2966522742,2185.0
1534.0,1593.0,1327.0,41.89027,-87.68863,657765.9010238908,2472.0,577048.8615566454,3892.1
596.0,944.0,944.0,41.85235,-87.63336,340545.66071428574,425.0,419959.71640089375,1987.4
512.0,531.0,531.0,41.76876,-87.64313,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
512.0,531.0,531.0,41.85367,-87.72516,174195.31474103587,9029.0,264464.3232107371,6675.2
767.0,796.0,796.0,41.70444000000001,-87.53804000000002,202384.0,1062.0,90438.2966522742,2185.0
25811.0,26817.0,26817.0,41.85331,-87.68948,161538.79056709714,4524.0,228346.3992391644,2853.6666666666665
7667.0,7965.0,7965.0,41.88636,-87.64384,508539.77559607296,4121.0,495191.6504191511,2947.4444444444443
512.0,531.0,531.0,41.92397,-87.77360999999998,254227.90304878048,4254.0,258602.64636018002,4238.142857142857
767.0,796.0,796.0,41.96675,-87.65815,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
767.0,796.0,796.0,41.86079,-87.70574,174195.31474103587,9029.0,264464.3232107371,6675.2
767.0,796.0,796.0,41.81574000000001,-87.68918000000002,196361.78038815118,2217.0,202501.09040272055,2175.714285714286
767.0,796.0,796.0,41.88233,-87.75777,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
767.0,796.0,796.0,41.8788,-87.72544,194151.69814366425,10237.0,346094.5277481123,6511.166666666667
398.0,629.0,629.0,41.87259,-87.67115,466340.0157142857,2553.0,323637.5129470483,4652.666666666667
512.0,531.0,531.0,41.77263,-87.69309,147830.85739750444,5481.0,138275.90027954598,5183.2
1135.0,1593.0,1062.0,41.77071,-87.69195,147830.85739750444,5481.0,138275.90027954598,5183.2
455.0,600.0,600.0,41.97014,-87.72822,369466.92852741835,2309.0,501768.96697892627,1732.8333333333333
1534.0,1593.0,1327.0,41.6943,-87.6795,227228.10582010582,1998.0,165512.79413178487,3018.2
767.0,796.0,796.0,41.97483,-87.66019,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
5111.0,3982.0,3982.0,41.76764,-87.62449000000002,94804.87866772403,6091.0,120121.9931602209,5965.428571428572
256.0,265.0,265.0,41.99774,-87.69601999999998,343996.8509576694,3328.0,446434.4284936709,2195.25
767.0,796.0,796.0,41.83908,-87.71061999999998,161538.79056709714,4524.0,228346.3992391644,2853.6666666666665
767.0,796.0,796.0,41.82062,-87.69931,196361.78038815118,2217.0,202501.09040272055,2175.714285714286
512.0,531.0,531.0,41.75134,-87.60655,94804.87866772403,6091.0,120121.9931602209,5965.428571428572
512.0,531.0,531.0,41.85378,-87.6736,323440.661268556,2160.0,332105.5853244769,2985.222222222222
512.0,1062.0,1062.0,41.78351,-87.65443,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
2556.0,6638.0,6638.0,41.89904,-87.62356,734872.9802816901,1985.0,844948.9287855693,3670.0
767.0,796.0,796.0,41.73768,-87.55004,110830.66248693835,4232.0,132266.96834611098,2712.8
767.0,796.0,796.0,41.91978,-87.75565999999998,254227.90304878048,4254.0,258602.64636018002,4238.142857142857
767.0,796.0,796.0,41.76517,-87.66478000000002,58636.80568720379,13037.0,128917.97160025159,3999.1428571428573
767.0,796.0,796.0,41.90809,-87.62639,1676838.826446281,560.0,822538.8285309215,2684.3333333333335
767.0,796.0,796.0,41.92362,-87.77055,254227.90304878048,4254.0,258602.64636018002,4238.142857142857
767.0,796.0,796.0,41.90939,-87.77111,176850.4503600823,13902.0,236002.91172431945,5695.166666666667
1023.0,1062.0,1062.0,41.77952,-87.68505,147830.85739750444,5481.0,138275.90027954598,5183.2
1023.0,1062.0,1062.0,42.01424,-87.66373,310540.02964118565,3654.0,409252.03267015086,2810.5
512.0,531.0,531.0,41.76538,-87.62035,94804.87866772403,6091.0,120121.9931602209,5965.428571428572
512.0,531.0,531.0,41.99781,-87.70008,343996.8509576694,3328.0,446434.4284936709,2195.25
199.0,314.0,314.0,41.91401,-87.6485,1196657.6952380952,3360.0,980144.7036494268,2320.125
1534.0,1593.0,3982.0,41.92655,-87.67706,836238.3855898654,1088.0,727806.1878101113,2546.0
767.0,796.0,796.0,41.80107,-87.66339,147270.02348993288,3986.0,190896.82900681198,3376.1666666666665
767.0,796.0,796.0,42.00044000000001,-87.70425,343996.8509576694,3328.0,446434.4284936709,2195.25
767.0,796.0,796.0,41.93131,-87.75707,254227.90304878048,4254.0,258602.64636018002,4238.142857142857
512.0,531.0,531.0,41.96223,-87.70863,369466.92852741835,2309.0,501768.96697892627,1732.8333333333333
512.0,531.0,531.0,41.96819,-87.72429,369466.92852741835,2309.0,501768.96697892627,1732.8333333333333
2556.0,2655.0,2655.0,41.79119,-87.59382,643831.639821029,1863.0,301787.799401946,2149.6
512.0,531.0,531.0,41.7938,-87.62231,138926.632,2609.0,283367.58701171237,4231.714285714285
12778.0,13276.0,13276.0,41.86649,-87.70707,174195.31474103587,9029.0,264464.3232107371,6675.2
256.0,265.0,265.0,41.91715,-87.75004,254227.90304878048,4254.0,258602.64636018002,4238.142857142857
767.0,796.0,796.0,41.67951,-87.6202,82995.82049180327,3910.0,126868.1402356124,3361.3333333333335
5111.0,5310.0,5310.0,41.96741,-87.72835,369466.92852741835,2309.0,501768.96697892627,1732.8333333333333
767.0,796.0,796.0,41.93933,-87.72901999999998,408564.3955613577,2724.0,472224.2381056808,1775.5714285714287
3067.0,3186.0,3186.0,41.96697,-87.65522,488644.58850841556,3493.0,727135.3193835611,1826.1666666666667
256.0,265.0,265.0,41.83885,-87.7094,161538.79056709714,4524.0,228346.3992391644,2853.6666666666665
