,abi,primary_naics_code_2017,company_2017,year_2017,business_status_code_2017,company_holding_status_2017,census_tract_2017,year_established_2017,employee_size_location_2017,sales_volume_location_2017,latitude_2017,longitude_2017,employee_size_location_2016,sales_volume_location_2016,neighborhood_avg_property_value,neighborhood_property_crimes,surrounding_neighborhood_avg_property_value,surrounding_neighborhood_property_crimes
748,427743916,44511003,JEWEL-OSCO,2017,2,,831500,,200.0,51110.0,41.9266,-87.78643000000001,200.0,53104.0,1413.9475951410525,1532.0,2173.302624678347,1317.0
749,475708855,44511003,JEWEL-OSCO,2017,2,,130200,,100.0,25555.0,41.97562,-87.72984,100.0,26552.0,2769.150852482591,452.0,3027.798692048424,857.0
750,533881363,44511003,JEWEL-OSCO,2017,2,,510300,,330.0,84332.0,41.72226,-87.58359,330.0,87622.0,67.17011850116474,655.0,182.3936173718785,440.85714285714283
751,592937544,44511003,JEWEL-OSCO,2017,2,,330100,,250.0,63888.0,41.86698,-87.62594,250.0,66380.0,357.78417518470667,719.0,1636.5798775829562,1210.3333333333333
752,610914350,44511003,JEWEL-OSCO,2017,2,,730300,,200.0,51110.0,41.72263,-87.66362,200.0,53104.0,405.278544110362,1098.0,172.04428376010574,1321.5
753,611183427,44511003,JEWEL-OSCO,2017,2,,61800,,300.0,76665.0,41.94684,-87.64627,300.0,79657.0,2623.8200888679744,2591.0,2422.392803548667,884.4285714285714
754,643278203,44511003,JEWEL-OSCO,2017,2,,842300,,150.0,38333.0,41.88834,-87.64505,150.0,39828.0,396.288138612434,2539.0,2899.6601557510758,1565.3333333333333
755,700233045,44511003,JEWEL-OSCO,2017,2,,841900,,100.0,25555.0,41.86468,-87.63989000000001,100.0,26552.0,396.288138612434,2539.0,2899.6601557510758,1565.3333333333333
756,705492947,44511003,JEWEL-OSCO,2017,2,,80400,,200.0,51110.0,41.90392,-87.63962,200.0,53104.0,547.1563188823235,1294.0,1122.3018508098953,1584.25
757,705501147,44511003,JEWEL-OSCO,2017,2,,10202,,200.0,51110.0,42.01938,-87.67442,200.0,53104.0,1672.914759658533,1582.0,3101.7245471977976,1196.5
758,820248672,44511003,JEWEL-OSCO,2017,2,,32100,,125.0,31944.0,41.9614,-87.6546,125.0,33190.0,2078.4985042340963,1481.0,2143.6457532579107,936.8333333333334
759,820467934,44511003,JEWEL-OSCO,2017,2,,170100,,170.0,43444.0,41.95299,-87.78725,170.0,45138.0,1269.0019175899306,527.0,1697.5876028499233,925.5
760,975676610,44511003,JEWEL-OSCO,2017,2,,831700,,250.0,63888.0,41.95527,-87.74484,250.0,66380.0,3200.5955613073997,1268.0,2499.1781643025074,762.8571428571429
761,427784287,44511003,PLUM MARKET,2017,2,,80300,1997.0,3.0,767.0,41.90484,-87.63408000000001,3.0,796.0,547.1563188823235,1294.0,1122.3018508098953,1584.25
762,151595162,44511003,FAIRPLAY FOODS,2017,2,,750500,,70.0,17889.0,41.69169,-87.67948,70.0,18586.0,163.26650205770838,745.0,261.1219498437905,952.4
763,315060525,44511003,FAIRPLAY FOODS,2017,2,,841300,,100.0,25555.0,41.85171,-87.68709,100.0,26552.0,3678.797561611891,805.0,1547.5654808479455,1115.5555555555557
765,410866459,44511003,LIFEWAY FOODS,2017,2,,839100,,3.0,767.0,41.88171,-87.63086,3.0,796.0,7745.637617387157,5611.0,354.76775754518394,1033.7777777777778
766,402005936,44511003,SUN FRESH MARKET & DELI,2017,2,,150600,,10.0,2556.0,41.9471,-87.76715,10.0,2655.0,3200.5955613073997,1268.0,2499.1781643025074,762.8571428571429
